Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.96,-0.015,1.95843434598042,1
0,2.96,-0.012,1.95843434598042,1
0,2.96,-0.009,1.95843434598042,1
0,2.96,-0.006,1.95843434598042,1
0,2.96,-0.003,1.95843434598042,1
0,2.96,0,1.95843434598042,1
0,2.96,0.003,1.95843434598042,1
0,2.96,0.006,1.95843434598042,1
0,2.96,0.009,1.95843434598042,1
0,2.96,0.012,1.95843434598042,1
0,2.96,0.015,1.95843434598042,1
0,2.96,0.018,1.95843434598042,1
0,2.96,0.021,1.95843434598042,1
0,2.96,0.024,1.95843434598042,1
0,2.96,0.027,1.95843434598042,1
0,2.96,0.03,1.95843434598042,1
0,2.88,-0.03,1.92820243662621,1
0,2.88,-0.027,1.92820243662621,1
0,2.88,-0.024,1.92820243662621,1
0,2.88,-0.021,1.92820243662621,1
0,2.88,-0.018,1.92820243662621,1
0,2.88,-0.015,1.92820243662621,1
0,2.88,-0.012,1.92820243662621,1
0,2.88,-0.009,1.92820243662621,1
0,2.88,-0.006,1.92820243662621,1
0,2.88,-0.003,1.92820243662621,1
0,2.88,0,1.92820243662621,1
0,2.88,0.003,1.92820243662621,1
0,2.88,0.006,1.92820243662621,1
0,2.88,0.009,1.92820243662621,1
0,2.88,0.012,1.92820243662621,1
0,2.88,0.015,1.92820243662621,1
0,2.88,0.018,1.92820243662621,1
0,2.88,0.021,1.92820243662621,1
0,2.88,0.024,1.92820243662621,1
0,2.88,0.027,1.92820243662621,1
0,2.88,0.03,1.92820243662621,1
0,2.8,-0.03,1.89815634021777,1
0,2.8,-0.027,1.89815634021777,1
0,2.8,-0.024,1.89815634021777,1
0,2.8,-0.021,1.89815634021777,1
0,2.8,-0.018,1.89815634021777,1
0,2.8,-0.015,1.89815634021777,1
0,2.8,-0.012,1.89815634021777,1
0,2.8,-0.009,1.89815634021777,1
0,2.8,-0.006,1.89815634021777,1
0,2.8,-0.003,1.89815634021777,1
0,2.8,0,1.89815634021777,1
0,2.8,0.003,1.89815634021777,1
0,2.8,0.006,1.89815634021777,1
0,2.8,0.009,1.89815634021777,1
0,2.8,0.012,1.89815634021777,1
0,2.8,0.015,1.89815634021777,1
0,2.8,0.018,1.89815634021777,1
0,2.8,0.021,1.89815634021777,1
0,2.8,0.024,1.89815634021777,1
0,2.8,0.027,1.89815634021777,1
0,2.8,0.03,1.89815634021777,1
0,2.72,-0.03,1.86829129359231,1
0,2.72,-0.027,1.86829129359231,1
0,2.72,-0.024,1.86829129359231,1
0,2.72,-0.021,1.86829129359231,1
0,2.72,-0.018,1.86829129359231,1
0,2.72,-0.015,1.86829129359231,1
0,2.72,-0.012,1.86829129359231,1
0,2.72,-0.009,1.86829129359231,1
0,2.72,-0.006,1.86829129359231,1
0,2.72,-0.003,1.86829129359231,1
0,2.72,0,1.86829129359231,1
0,2.72,0.003,1.86829129359231,1
0,2.72,0.006,1.86829129359231,1
0,2.72,0.009,1.86829129359231,1
0,2.72,0.012,1.86829129359231,1
0,2.72,0.015,1.86829129359231,1
0,2.72,0.018,1.86829129359231,1
0,2.72,0.021,1.86829129359231,1
0,2.72,0.024,1.86829129359231,1
0,2.72,0.027,1.86829129359231,1
0,2.72,0.03,1.86829129359231,1
0,2.64,-0.03,1.83860253358702,1
0,2.64,-0.027,1.83860253358702,1
0,2.64,-0.024,1.83860253358702,1
0,2.64,-0.021,1.83860253358702,1
0,2.64,-0.018,1.83860253358702,1
0,2.64,-0.015,1.83860253358702,1
0,2.64,-0.012,1.83860253358702,1
0,2.64,-0.009,1.83860253358702,1
0,2.64,-0.006,1.83860253358702,1
0,2.64,-0.003,1.83860253358702,1
0,2.64,0,1.83860253358702,1
